,Unnamed: 0,tweet,hashtags,label
758,758,stop modito illegally capture land innocent farmer punja farmer solution khalistan,"['Modito', 'PunjabFarmersOnly', 'Khalistan']",1
759,759,stop modi confiscate land punja farmer solution khalistan register vote,"['Modi', 'PunjabFarmers', 'Khalistan', 'Register2Vote2020']",1
760,760,people kashmir amp khalistan ha,"['Kashmir', 'Khalistan']",1
761,761,think necessary stop modi graing land poor innocent punja farmer solution,"['Modi', 'PunjabFarmers']",0
762,762,modi stop graing land punja farmer fight opression solution khalistan,"['Modi', 'PunjabFarmers', 'Khalistan']",1
763,763,sant jarnail singh bhindranwale know day one say sikh always e slave indian system savi,['Savi'],1
764,764,stop modi graing land punja farmer not allow modi sujugate farmer gra land,"['Modi', 'PunjabFarmers']",0
765,765,no dout pakistan acking khalistan ecause nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",0
766,766,stop modi graing land punja farmer stop truck enter save farmer land,"['Modi', 'PunjabFarmers']",0
767,767,let raiseour voice together stop modi seize land punja farmer save farmer punja,"['Modi', 'PunjabFarmers', 'Punjab']",0
768,768,need stop modi graing land punja farmer right solution khalistan,"['Modi', 'PunjabFarmers', 'Khalistan']",1
769,769,stop modi graing land punja farmer time stand poor farmer punja soluti,"['Modi', 'PunjabFarmers']",0
770,770,stop modi usurp land right punja farmer solution khalistan registervote,"['Modi', 'PunjabFarmers', 'khalistan', 'register2vote2020']",1
771,771,stop modi graing land punja farmer land mother amp source income poor farmer cant survi,"['Modi', 'PunjabFarmers']",0
772,772,modi graing land punja farmer support khalistan register vote,"['Modi', 'PunjabFarmers', 'Khalistan', 'Register2Vote2020']",1
773,773,yes nation never forget party also create monster,[],0
774,774,modi farmer support farmer want justice farmer stop modi graing land,['Modi'],0
775,775,khalistan illusion anti india force active isi prop kk strategy ut work read khalistan,['KhalistanAnIllusion'],0
776,776,indian reptile r infest twitter youtue divert attention kashmir interference gilgid baltista,"['Kashmir', 'GilgidBaltista']",0
777,777,stop modi let make sure land punjafarmers not graed govt khalistan punja,"['Modi', 'Punjabfarmers', 'Khalistan', 'Punjab']",1
778,778,pannun sfj gunda gang advice guy instead target sikh farmer sikh soldier,"['Pannun', 'SFJ', 'SikhFarmers', 'SikhSoldiers']",0
779,779,indian reptile r infest twitter youtue divert attention kashmir interference,['Kashmir'],0
780,780,modi please stop graing land punja farmer khalistan solution register vote,"['Modi', 'PunjabFarmers', 'Khalistan', 'Register2Vote2020']",1
781,781,modi must stop ongoing propaganda punja farmer khalistan way oppression,"['Modi', 'PunjabFarmers', 'Khalistan']",1
782,782,pannun call khalistan khalistani naare not affect people anymore amp sfj expose,"['Pannun', 'Khalistan', 'Khalistani', 'SFJ']",0
783,783,reality khalistan,"['KHALISTAN', 'Khalistan', 'SikhCommunity']",0
784,784,understand khalistanis een use certain religious teach een misquote misinterpret spre,[],0
785,785,sikh justice sfj goon gang operate canada appeal youth punja show grip punja,"['Canada', 'Punjab', 'Punja']",0
786,786,sikh sikh who inhaited landmass know pakistan million partition numer elow,['Sikhs'],0
787,787,recently nankana palace pakistan vandalize demolish not even single khalistani criticize pakistan,['Pakistan'],0
788,788,een certain extremist think cause sikh rothers get polarize towards pakistan f,[],0
789,789,pannun punja not canada indian sikh never support family usiness khalist,"['Pannun', 'Punjab', 'Canada', 'IndianSikhs', 'Khalist']",0
790,790,khalistan also freedom soon pmik unga imran khan voice kashmir unga,"['Khalistan', 'PMIKOnceMoreAtUNGA', 'ImranKhanVoiceOfKashmir', 'UNGA']",1
791,791,sir give detail why khalistan failyou also give clue how amend error,['Khalistan'],0
792,792,tight slap face khalistani extremist sikh rother ask question,"['Khalistani', 'Sikh']",0
793,793,tight slap tax payer pakistan overseas sikh gentleman money go country which l,"['Pakistan', 'Sikh']",0
794,794,pannun pakistani puppet who work pakistan see indian sikh answer referendum,[],0
795,795,exclusive break news khalistani supporter video show khalistan not suject f,"['Breaking', 'KhalistaniSupporters', 'Khalistan']",0
796,796,rip indian medium farm bill ig conspiracy destailise govt support khalistan,"['RIP_IndianMedia', 'FarmBills', 'Khalistan']",0
797,797,india ask how many khalistan terrorist cainet who aused human right canada india need flush first,['khalistan'],0
798,798,bad colonisation eing colonise inferior degenerate culture,[],0
799,799,pakistan eliminate sikh decade thru kill rape aductions amp force marriage young woman yet,"['Pakistan', 'Sikhs']",0
800,800,sikh community still look justice year r modi fascist oppress ut use lac,"['SikhCommunity', 'Justice', 'RSS', 'Modi', 'Fascist', 'LAC']",1
801,801,hmm criticise concept khalistan fact khalistani separatist fund pa,['Khalistan'],0
802,802,sant jarnail singh bhindranwale know day one say sikh always e slave indian syst,[],1
803,803,pannun say work never work dear khalistani supporter main reason pannun,"['Pannun', 'Khalistani']",0
804,804,dharmic system umrella multitude individual faith system ow,[],0
805,805,another devastate low sfj pannun akal takht jathedar giani harpreet singh hail organization untrustw,"['SFJ', 'Pannun', 'AkalTakhtJathedar', 'GianiHarpreetSingh']",0
806,806,congress plan mass murder annihilate entire community pretext false khalistan,"['Congress', 'Khalistan']",0
807,807,like khalistan r terrorist,"['Khalistan', 'RSSTerrorists']",1
808,808,sikh indian army full interview fascinate conversation singh retd regard,[],0
809,809,khalistan sfj sfj pay million haryana farmer lieu support khalistan,"['Khalistan', 'SFJ', 'SFJ', 'Haryana', 'Khalistan']",0
810,810,congress plan mass murder annihilate entire community pretext false khalistan agenda amp demoli,"['Congress', 'Khalistan']",0
811,811,farmer protest indian army convoy head towards frontline lock amp pro khalistan slogan,"['farmers', 'Khalistan']",1
812,812,yeah always feel ad incident like golden templ,[],0
813,813,pakistan eliminate sikh decade thru kill rape aductions amp force marriage young woman,"['Pakistan', 'Sikhs']",0
814,814,sfj jump antifarmers ill protest offer million farmer khalistan pannun sikh punja,"['SFJ', 'Khalistan', 'Pannun', 'Sikhs', 'Punjab']",0
815,815,farmer not elongs sikh community community demand khalistan song,"['sikh', 'khalistan']",1
816,816,name three supporter khalistan movement sikh separatist movement pakistan intelligence agency isi cr,"['Khalistan', 'Pakistan']",0
817,817,allege involvement pakistan isi khalistan movement supporter surface supplementary disclosure st,"['Pakistan', 'Khalistan']",0
818,818,name three supporter khalistan movement sikh separatist movement pakistan intelligence agency isi,"['Khalistan', 'Pakistan']",0
819,819,sfj offer million dollar farmer haryana punja application e open oct,['SFJ'],0
820,820,khalistan something rothers pakistan sponsor jihdi terrorist murder sikh kashmir,['Khalistan'],0
821,821,pannun say work never work dear khalistani supporter main reason pan,"['Pannun', 'Khalistani']",0
822,822,pakistani serious aout khalistan let start make lahore,"['Pakistanis', 'Khalistan']",0
823,823,sfj distriute farmer haryana punja who det cant pay either theyre hindu si,"['SFJ', 'Haryana']",0
824,824,no dout pakistan acking khalistan ecause nt link sjf would speak pak ampxe,"['Pakistan', 'Khalistan', 'SJF']",0
825,825,sikh openly reject registration sf j stall man desert stall rexdale gurdwara sahi go sh,"['Sikh', 'SFJ']",0
826,826,why silence voice corruption defence deal india who hell run,"['corruption', 'India']",0
827,827,plea file efore delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",0
828,828,pannun sfj gunda gang advice guy instead target sikh farmer,"['Pannun', 'SFJ', 'SikhFarmers']",0
829,829,nahi chahiye khalistan khalistan fail,"['NahiChahiyeKhalistan', 'Khalistan']",0
830,830,dear pannun hai listen recent deates also feel how khalistan which not h,"['Pannun', 'Khalistan']",0
831,831,irrespective religion sfj give every farmer punja haryana let,[],0
832,832,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],0
833,833,even though differ,['Khalistan'],0
834,834,sfj offer million usd farmer haryana haryana stand khalistan hard time,"['SFJ', 'Haryana', 'Khalistan']",0
835,835,sfg give million farmer pay det oct th oct register thems,['SFG'],0
836,836,sfj offer million farmer farmer get rupee who captive det,['SFJ'],0
837,837,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
838,838,sfj feel aout farmer support farmer haryana ecause consider haryana pa,['SFJ'],0
839,839,oct octoer farmer irrespective faith register vote khalistan referendum,[],0
840,840,sfj always support poor farmer announce give million dollar haryana farmer fr,['SFJ'],0
841,841,strongly oject border state conspicuous remark incite,[],0
842,842,sfj give heavy amount money farmer sikh farmer st oct th oct sfj doin,"['SFJ', 'SFJ']",1
843,843,sfj support farmer hand indian government sfj pay,['SFJ'],1
844,844,sfj announce distriute million usd punja haryana farmer start oct sfj khalistan,"['SFJ', 'Punjab', 'Haryana', 'SFJ', 'Khalistan']",1
845,845,sfj iggest support poor farmer announce give million dollar haryana farmer st,['SFJ'],0
846,846,sfj e give million st oct th oct poor farmer khalistan sfj,"['SFJ', 'Khalistan', 'SFJ']",0
847,847,farmer real hero every state support farmer need justice sikh sfj khalistan,"['sfj', 'Khalistan']",1
848,848,sfj give away total million r farmer det receive r,['SFJ'],0
849,849,sfj offer usd punja haryana farmer ease det haryana part khalistan,"['SFJ', 'punjab', 'haryana', 'haryana', 'khalistan']",1
850,850,sfj offer million usd haryana farmer oct oct help hard circum,['SFJ'],0
851,851,every farmer punja get etween octoer register vote khalistan referendum,[],1
852,852,octoer octoer farmer irrespective faith register vote khalistan referendu,[],1
853,853,let,[],0
854,854,voice people gilgit baltistan outright autonomy not e suppress authoritarian move pak govt,[],0
855,855,pannu tere chittar painge tayaar ho ja jithe vi hain tera anaane hain khalistan ullu da patha goon,"['Pannu', 'Khalistan']",0
856,856,sfj distriuting million st oct th oct farmer punja haryana register vo,['SFJ'],1
857,857,what event historically mark pakistan india could e head towards impend war read morexe,[],0
858,858,sfj promise distriute million st oct th oct poor farmer punja haryana reg,['SFJ'],1
859,859,octoer octoer farmer,[],0
860,860,glad announce sfj e distriuting farmer punja haryana oct r,['SFJ'],1
861,861,sfj offer million usd haryana farmer oct oct sfj want tell every harya,"['SFJ', 'SFJ']",1
862,862,sfj distriute million farmer no religion discrimination sfj khalistan,"['SFJ', 'SFJ', 'Khalistan']",1
863,863,khalistan fall vote khalistan referendum electoral push sikh farmer get r assista,['Khalistan'],1
864,864,sfj distriute farmer punja haryana oct oct farmer,['SFJ'],1
865,865,million u dollar e give farmer help depts octoer khalistan sfj,"['khalistan', 'SFJ']",1
866,866,tight slap khalistani extremist sikh rother ask question one support khalistan movement ampxe,"['Khalistani', 'Sikh', 'Khalistan']",0
867,867,sfj announce distriute million u dollar punja haryana start octoer khalistan,"['SFJ', 'Punjab', 'Haryana', 'khalistan']",1
868,868,voice people gilgit baltistan outright autonomy not e suppress authoritarian move pak g,[],0
869,869,khalistan khalistan plough virodi farmer ill india thursday octoer octoer announcement,['Khalistan'],0
870,870,loan farmer e reject haryana amp punja lierated bharti occupation thursday,[],0
871,871,khalistan plow india farmer virodi ill thursday octoer octoer announcement give,['Khalistan'],1
872,872,ook river fire khalistan struggle narrative sikh militant struggle here video presentation,[],1
873,873,recent report khalistan canadian institute trigger intense deate issue expose pakista,"['Khalistan', 'Canadian', 'Pakista']",0
874,874,sfj amp pannun would learn sikh community never fall trap khalistan p,"['SFJ', 'Pannun', 'SikhCommunity', 'Khalistan', 'P']",0
875,875,indian sikh youth need vigilant amp nt fall trap desperate khalistanis acked pakistan f,"['Indian', 'Sikh', 'Khalistanis', 'Pakistan']",0
876,876,true dont want khalistan ut want greaterkhalistan pakistan use u fi,"['khalistan', 'greaterkhalistan']",0
877,877,khalistan pakistan sponsor terrorist group khalistan hypothetical delusion which nothing,['Khalistan'],0
878,878,khalistan solution get right farmer punja sfj offer million punja,"['Khalistan', 'Farmers', 'Punjab', 'SFJ']",1
879,879,khalistan answer india anti farmer ill sfj offer punja haryana farmer which great,"['Khalistan', 'india', 'SFJ', 'Punjab']",1
880,880,sikh openly reject registration sf j stall man desert stall rexdale gurdwara sahi g,"['Sikh', 'SFJ']",0
881,881,no dout pakistan acking khalistan ecause nt link sjf would speak pa,"['Pakistan', 'Khalistan', 'SJF']",0
882,882,sfj conduct referendum different place india amp fail miseraly everywhere nw team pannu h come,"['SFJ', 'Referendums', 'India', 'Pannu']",0
883,883,twitter also promote khalistan addition misguide sikh youth canada actively support,['Khalistan'],0
884,884,pannun not listen real sikh imaginary world doesnt care aout,"['Pannun', 'RealSikhs']",0
885,885,khalistan movement come end ecause illogical logically no reason create khalistan,['Khalistan'],0
886,886,keep mind raw agent khalistan otherwise sikh community fi,"['Khalistan', 'Sikh']",0
887,887,khalistan pakistan personal motive no one think sikh rothers sister everyody use u,"['Khalistan', 'Pakistan', 'Sikh']",0
888,888,rutality go punja which part hindu state whereas,[],1
889,889,sfj announce mn grant farmer khalistan support sfj khalistan,"['SFJ', 'Khalistan']",1
890,890,great terry fox pathetic laels khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
891,891,pakistan use sikh khalistan ulterior motif therefore want greaterkhalistan,"['pakistan', 'sikhs', 'khalistan', 'Greaterkhalistan']",0
892,892,basically pannun try hard make maximum money efore novemer know what khalistan alr,"['Pannun', 'November', 'Khalistan']",0
893,893,wish sikh could actually erase pannun picture depict real intention sikh community pannun te,"['Sikhs', 'Pannun', 'SikhCommunity']",0
894,894,oh stop laugh,"['Pannun', 'RealSi']",0
895,895,totally understandale khalistan answer india anti farmer bill sfj offer million punja,"['Khalistan', 'SFJ', 'Punjab']",1
896,896,let remind chittisinghpura massacre th march indian military personn,['Indian'],1
897,897,sikh community world include india protest hindutva r terrorism,[],1
898,898,memorandum sumitted pak high commission phc dsgmc demand safety amp security sikh family pakistan amp h,"['PHC', 'DSGMC', 'Sikh', 'Pakistan']",0
899,899,no sikh india support idea khalistan ask separate state khalistan name sikhism,"['Sikh', 'India', 'Khalistan', 'Khalistan', 'Sikhism']",0
900,900,khalistan answer india anti farmer bill sfj offer million punja haryana farmer e,['SFJ'],1
901,901,shame khalistani supporter whoever do no right stay punja request leave,['ShameOnKhalistaniSupporters'],1
902,902,trick question correct answer khalistan,['Khalistan'],0
903,903,pakistan play game weaken destailize india pakistan show sympathy khalistan movement,['Pakistan'],0
904,904,khalistan answer india anti farmer bill sfj offer punja haryana farmer sf,['SFJ'],1
905,905,sikh wake see reality pakistan promote khalistan one side whereas sid,"['Sikhs', 'Pakistan', 'Khalistan']",0
906,906,petition delhi high court whose server use promotion khalistan serio,['Khalistan'],0
907,907,pil hc seek action twitter promote khalistan,"['PIL', 'HC', 'Twitter', 'Khalistan']",0
908,908,pil een file delhi high court seek action social medium giant twitter eing allegedly involve,['DelhiHighCourt'],0
909,909,pil een move delhi high court seek action social medium platform twitter eing allegedly invol,"['Delhi', 'HighCourt']",0
910,910,pil een file delhi high court seek action social medium giant twitter eing allegedly,['DelhiHighCourt'],0
911,911,totally understandale khalistan answer india anti farmer bill sfj offer million,"['Khalistan', 'SFJ']",1
912,912,sikh community appreciate effort sfj get justice farmer khalistan,"['SFJ', 'Khalistan']",1
913,913,sikh community vote khalistan sfj khalistan khalistan referendum,"['SFJ', 'khalistan', 'KhalistanReferendum2020']",1
914,914,sfj always try help sikh india fight right khalistan referendum khalistan,"['SFJ', 'KhalistanReferendum2020', 'Khalistan']",1
915,915,sfj e give financial assistance farmer pay loan khalistan khalistan referendum,"['SFJ', 'Khalistan', 'KhalistanReferendum2020']",1
916,916,sfj khalistan punja referendum octoer octoer farmer irrespective faith vote,"['SFJ', 'Khalistan', 'PunjabReferendum2020']",1
917,917,sfj khalistan indian government make policy ut fail implement high time raise ou,"['SFJ', 'KHALISTAN']",1
918,918,sfj khalistan farmer forever issue like greedy middleman sell chain,"['SFJ', 'KHALISTAN']",1
919,919,sfj khalistan never care aout innumerale suicide take place ad policy,"['SFJ', 'KHALISTAN']",1
920,920,sfj khalistan indian government een incompetent regard policy make farmer,"['SFJ', 'KHALISTAN']",1
921,921,sfj khalistan oct farmer no matter what faith register vote khalistan ref,"['SFJ', 'KHALISTAN']",1
922,922,pannun eing send mar sikh community feed terror plan khalistan dont know wheth,"['Pannun', 'Mars', 'SikhCommunity', 'terror', 'Khalistan']",0
923,923,let remind chittisinghpura massacre th march indian mil,['Indian'],1
924,924,khalistan answer india anti farmer ill sfj offer punja haryana farmer which,"['Khalistan', 'india', 'SFJ', 'Punjab']",1
925,925,sfj khalistan punja referendum government failure also cause suicide among farmer,"['SFJ', 'Khalistan', 'PunjabReferendum2020']",1
926,926,designate modi government new ill colonial plan turn farmer eventually landless sfj khalistan,"['SFJ', 'Khalistan']",1
927,927,government let poor farmer fend time crisis khalistan punjarefrendum,"['Khalistan', 'punjabrefrendum2020']",1
928,928,khalistan answer india anti farmer ill khalistan punjareferendum sfj,"['Khalistan', 'punjabreferendum2020', 'SFJ']",1
929,929,sfj st oct oct farmer register vote khalistan punjareferendum get,"['SFJ', 'khalistan', 'punjabreferendum2020']",1
930,930,sfj always support punja sikh communitity every possile thing khalistan sfj,"['SFJ', 'Khalistan']",1
931,931,sfj offer million punja haryana farmer farmer get rupee khalistan solutio,['SFJ'],1
932,932,farmer poor sfj announce distriute million usd etween farmer punja haryan who ar,[],1
933,933,indian occupy punja suffer extermination since forever farmer commit suicide pun,[],1
934,934,place worship gurdwaras need protection sfj call farmer voter registration st oct th,['SFJ'],1
935,935,sikh farmer not safe india india force farmer attempt suicide last year thats why,[],1
936,936,pil een move delhi high court seek action social medium platform twitter eing allege,"['Delhi', 'HighCourt']",0
937,937,octoer octoer farmer irrespective faith vote khalistan referendum punjai,[],1
938,938,khalistan solution sfj give million r punja haryana farmer r,"['SFJ', 'Punjab', 'Haryana']",1
939,939,sfj announce distriute punja haryana farmer oct oct great initiative,"['SFJ', 'Punjab', 'Haryana']",1
940,940,time wen nation face nefarious act f externl aggressrs oppurtunist party r usy uilding ca,[],0
941,941,khalistan answer india,"['Khalistan', 'SFJ', 'Punjab']",1
942,942,reject condemn india,[],0
943,943,sfj help farmer khalistan punja haryana punjadiazaadi referendum,"['khalistan', 'punjab', 'haryana', 'punjabdiazaadi', 'referendum2020']",1
944,944,farners face continue face oppression religious minority india register vote sfj,"['Register2Vote2020', 'SFJ']",1
945,945,farmer register vote khalistan referendum irrespective faith oct oct r,[],1
946,946,sfj offer million punja haryana farmer farmer get rupee khalistan punja,"['SFJ', 'Khalistan', 'Punjab']",1
947,947,government want suppress farmer punja haryana turn impoverishe sfj,['SFJ'],1
948,948,designate modi government new ill colonial plan turn farmer eventually landless sfj,['SFJ'],1
949,949,every amassador get paind registration vote assign area sfj khalistan punja referendum,"['SFJ', 'Khalistan', 'PunjabReferendum2020']",1
950,950,octoer octoer farmer ignore elief register vote khalistan referendum sfj,['SFJ'],1
951,951,sfj khalistan punja referendum farmer systematically force suicide year around farmer,"['SFJ', 'Khalistan', 'PunjabReferendum2020']",1
952,952,sfj khalistan punja referendum negligence government also cause farmer suicide,"['SFJ', 'Khalistan', 'PunjabReferendum2020']",1
953,953,sfj khalistan punja referendum government let poor farmer fend time cri,"['SFJ', 'Khalistan', 'PunjabReferendum2020']",1
954,954,sfj khalistan punja referendum government well aware fact current crop pattern,"['SFJ', 'Khalistan', 'PunjabReferendum2020']",1
955,955,sfj offer million punja haryana farmer farmer get rupee esides,['SFJ'],1
956,956,khalistan answer indian,"['Khalistan', 'SFJ']",1
957,957,khalistan answer india anti farmer bill sfj offer million usd punja amp haryana fa,"['Khalistan', 'SFJ', 'Punjab', 'Haryana']",1
958,958,sfj offer million punja amp haryana farmer khalistan answer anti farme,"['SFJ', 'Punjab', 'Haryana', 'Khalistan']",1
959,959,want khalistan solution india anti farmer ill farmer want right khalistan,"['khalistan', 'india', 'Khalistan']",1
960,960,gurpatwnt singh pannun sfj sikh justice team memer never speak pakistani master ec,[],0
961,961,sfj always amaze jo every possile thing khalistan sfj offer milli,"['SFJ', 'Khalistan']",1
962,962,thousand indian farmer protest three contentious agriculturerelated bill anned u sased secessionist gr,[],0
963,963,want khalistan india haas pass ill which try capture land farmer which un,[],1
964,964,puneet singh h demand immediate intervention presidency unsc atrocity minority,"['Presidency', 'UNSC', 'minorities']",1
965,965,humanity update sfj help punjaifarmers give dollar get rupee,"['SFJ', 'Punjabifarmers']",1
966,966,sfj offer million dollar punjai farmer need est farmer,"['SFJ', 'Punjabi']",1
967,967,sfj call sikh soldier ladakh know real enemy india,[],1
968,968,sfj eing kind give million punja haryana farmer farmer get rupee,['SFJ'],1
969,969,sfj always support punja farmer khalistan solution register vote get khalistan,"['SFJ', 'Punjab', 'Farmers', 'Khalistan', 'Register2Vote2020', 'Khalistan']",1
970,970,khalistan solution sikh farmer punja sfj offer million punja ha,"['Khalistan', 'Sikh', 'Farmers', 'Punjab', 'SFJ']",1
971,971,modi play dirty game khalistan register vote sfj,"['Khalistan', 'Register2Vote2020', 'SFJ']",1
972,972,hypocrisy peek shame modi khalistan register vote sfj,"['Khalistan', 'Register2Vote2020', 'SFJ']",1
973,973,sfj announce mn grant farmer khalistan support,"['SFJ', 'Khalistan']",1
974,974,khalistan answer inida,[],1
975,975,thousand indian farmer protest three contentious agriculturerelated bill anned u sased secessi,[],0
976,976,ecause haryana e part khalistan get punja haryana punja di azaadi khalistan,"['Punjab', 'Haryana', 'PunjabDiAzaadi', 'Khalistan']",1
977,977,sfj punja farmer khalistan way register vote,"['SFJ', 'Punjab', 'Khalistan', 'Register2Vote2020']",1
978,978,khalistan solution get right farmer punja sfj offer million pu,"['Khalistan', 'Farmers', 'Punjab', 'SFJ']",1
979,979,khalistan answer india anti farmer bill stand ur right dont accept anti farmer bill sfj,"['Khalistan', 'SFJ']",1
980,980,sfj offer million punja haryana farmer farmer get rupee khalistan,"['SFJ', 'Khalistan']",1
981,981,sfj whatever make khalistan give total farmer punja every fa,"['SFJ', 'Khalistan', 'Punjab']",1
982,982,khalistan solution etterment farmer punja sfj support farmer,"['Khalistan', 'SFJ']",1
983,983,govt yet introduce anti farmer ill make farmer suffer sfj offer million,['SFJ'],0
984,984,reject recent passage ill farmer right urge farmer rethern,[],0
985,985,what happen u around world een misidentified muslim rutally kill si,[],0
986,986,pannun eing send mar sikh community feed terror plan khalistan dont kn,"['Pannun', 'Mars', 'SikhCommunity', 'terror', 'Khalistan']",1
987,987,try understand khalistan trap nahi chahiye khalistan no khalistan novemer khalistan not solution ht,"['Khalistan', 'Trap', 'NahiChahiyeKhalistan', 'NoKhalistanInNovember', 'KhalistanIsNotASolution']",0
988,988,delievering sf j message sikh soldier ladakh border loudspeaker remind sikh soldier real,"['SFJ', 'SikhSoldiers', 'LadakhBorder', 'SikhSoldiers']",1
989,989,socalled pure country call pakistan kill murder last commute inhuman atrocity,[],0
990,990,sikh wake see reality pakistan promote khalistan one side whereas,"['Sikhs', 'Pakistan', 'Khalistan']",0
991,991,wont dare protest,[],0
992,992,recent report khalistan trigger intense deate khalistani terrorism expose pakistani connec,['Khalistan'],0
993,993,like last effort congress amp aap try put everything strength people agai,"['Congress', 'AAP']",0
994,994,bizarre how khalistan gang try rewrite history weapon holy shrine assassination,['Khalistan'],0
995,995,awesome report understand story canada connection etween khalistan pakistan cdnpoli,"['Canada', 'Khalistan', 'Pakistan', 'cdnpoli']",0
996,996,view khalistan,['Khalistan'],0
997,997,gurpatwnt singh pannun sfj sikh justice team memer never speak pakistani master,[],0
998,998,india enemy india khalistan khalistan right indian police kill innocent sik,[],1
999,999,dear khalistani supporter no khalistan ut khai ditch pit fast understand fact,"['KhalistaniSupporters', 'Khalistan']",0
1000,1000,tight slap tax payer pakistan overseas sikh gentleman money go country,"['Pakistan', 'Sikh']",0
1001,1001,india arred sikh attend baa guru nanak anniversary celerations sikh een arred indian go,"['India', 'Sikhs']",0
1002,1002,big break pakistan main force ehind drive create,"['BigBreaking', 'Pakistan', 'Khalistan']",0
1003,1003,manjinder singh sirsa noody target btown industry via,['ManjinderSinghSirsa'],0
1004,1004,really seem khalistani separatist idea repeat strategy pannun try manipulate,"['KhalistaniSeparatists', 'Pannun']",0
1005,1005,iwf demand immediate intervention unsc atrocity minority pakistan khalistan,"['IWF', 'UNSC', 'Pakistan', 'Khalistan']",0
1006,1006,terry milewski write real fact aout pakistan involvement revive khalistan propaganda,"['Pakistan', 'Khalistan']",0
1007,1007,puneet singh chandhok secretary general indian world forum write unsc president adou aarry pak atrocity,[],0
1008,1008,congratulation independence day amp hope eautiful armenia,['IndependenceDay'],0
1009,1009,no sikh india support idea khalistan ask separate state khalistan name,"['Sikh', 'India', 'Khalistan', 'Khalistan']",0
1010,1010,really seem khalistani separatist idea repeat strategy pannun try ma,"['KhalistaniSeparatists', 'Pannun']",0
1011,1011,insightful thread expose iased amp lunatic idealism ehind khalistan issue eing push,['Khalistan'],0
1012,1012,recent report khalistan canadian institute trigger intense deate issue expose,"['Khalistan', 'Canadian']",0
1013,1013,puneet singh chandhok secretary general indian world forum write unsc president adou aarry pak atrocit,[],0
1014,1014,first itch farmer ut know how run turf not een slave neither,[],1
1015,1015,sfj amp pannun would learn sikh community never fall trap khalistan,"['SFJ', 'Pannun', 'SikhCommunity', 'Khalistan']",0
1016,1016,memorandum sumitted pak high commission phc dsgmc demand safety amp security sikh family pakistan ampxe,"['PHC', 'DSGMC', 'Sikh', 'Pakistan']",0
1017,1017,dear khalistani supporter no khalistan ut khai ditch pit fast understand f,"['KhalistaniSupporters', 'Khalistan']",0
1018,1018,kashmiri muslim indian medium call sikh farmer terrorist khalistan,['Khalistan'],1
1019,1019,sikh elder sanctity ram mandir amp crime islamist hindu amp sikh khalistan,['KHALISTAN'],1
1020,1020,puneet singh h demand immediate intervention presidency unsc atrocity,"['Presidency', 'UNSC']",0
1021,1021,try understand khalistan trap nahi chahiye khalistan no khalistan novemer khalistan not solution,"['Khalistan', 'Trap', 'NahiChahiyeKhalistan', 'NoKhalistanInNovember', 'KhalistanIsNotASolution']",0
1022,1022,sfj khalistani separatist upload another application google play store promote khalistan goa,"['SFJ', 'KhalistaniSeparatists', 'Google', 'Khalistan']",1
1023,1023,opportunity grow focus education career help poor wont time worry aout anything else,[],0
1024,1024,khalistan propaganda hence prove,['Khalistan'],0
1025,1025,year old bulaul kaur daughter granthi gurdwara panja sahi preetam singh ji aducted day ago,[],0
1026,1026,correction please china amp pakistan get ready winter war which result inton,[],0
1027,1027,thank kangna khalistan,['Khalistan'],0
1028,1028,dear sfj pannun khalistan supporter please answer question ask video stop,"['SFJ', 'Pannun', 'Khalistan']",0
1029,1029,truth khalistan pakistan agenda disintegrate india shame khalistanis khalistan promote hate nahi ch,"['Truth', 'Khalistan', 'PakistanAgenda', 'India', 'ShameOnKhalistanis', 'KhalistanPromotesHate', 'NahiCh']",0
1030,1030,pannun actual status socalled khalistan referendum vote still want,"['Pannun', 'Khalistan', 'referendum2020']",0
1031,1031,truth khalistan pakistan agenda disintegrate india shame khalistanis khalistan promote hate,"['Truth', 'Khalistan', 'PakistanAgenda', 'India', 'ShameOnKhalistanis', 'KhalistanPromotesHate']",0
1032,1032,sit aroad aseless agenda nt e affect ut memers sikh community r eing mislead,['SikhCommunity'],0
1033,1033,great terry fox pathetic conclude no support khalistan referendum sfj fai,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
1034,1034,terry annoy see khalistan register vote punja pathetic referendum not terro,"['Khalistan', 'Register2Vote2020', 'Punjab', 'Referendum2020']",0
1035,1035,recent report khalistan trigger intense deate khalistani terrorism expose pakistani con,['Khalistan'],0
1036,1036,today,"['DefensiveOffence', 'Khalistan']",0
1037,1037,demand immediate intervention presidency unsc atrocity eing cause minority,"['Presidency', 'UNSC', 'minorities']",0
1038,1038,memorandum sumitted pak high commission phc dsgmc demand safety amp security sikh family,"['PHC', 'DSGMC', 'Sikh']",0
1039,1039,listen lord ramus ranger think aout idea khalistan expose khalistanis inc,"['Khalistan', 'Khalistanis']",0
1040,1040,khaardar punja app eing run sfj target people punja mislead indian government amp propagat,"['KhabardarPunjab', 'SFJ', 'Punjab', 'IndianGovernment']",0
